MSISDN,n_crm_packs,n_bil_packs,crm_outlier,bil_outlier
83d91a71dbe2303d08ac3f9cfc5dcbad,20,20,True,True
d37237f17d5c60c8823d773072b10af7,19,17,True,False
e53e7105d5cf211f9c2391d3661c7462,19,21,True,True
a173923737aa060ffc2873db9450ad5f,29,24,True,True
5233bbb7c3cdeb460122e902b88b4dcd,34,23,True,True
f8073b909936b2486f7708fd3663dac8,27,19,True,True
071882a2eba77a9e7f89e35ec89193df,24,22,True,True
ab70160373048127f59d6b78d977c52d,21,24,True,True
3abc736a50bf4e0eab555ef3cdf36bf5,31,26,True,True
4bdd1072eb1ca38d02e21bfe867209aa,19,16,True,False
faffe6babf49eabcfa28f20ea1c8d16c,21,21,True,True
6903a54b6a54c572870fc2823f58792f,23,26,True,True
a14bf02329243e908163a312613d194b,22,23,True,True
df07ada6d40269de8e32a97c11beae4e,30,29,True,True
9336c029250a14d5d090d369c034a25a,28,22,True,True
fbddacfb48af6e21d5ca54f6617ed44f,28,24,True,True
37f7f8c704ebef004495adcee7c9fb22,31,24,True,True
76e599d806b941ab3f53d6cbd6afd00f,27,23,True,True
cd40f321788518f79d77099551b63b23,23,29,True,True
284538c91ad602aecaba72027364bff8,31,20,True,True
fd590238c3eb81251ee16f96d0bfb11d,17,18,False,True
009bade8cb9345291198de99d1099e8c,28,29,True,True
d9689bbb741a226c9c4bf9ecc328614a,21,17,True,False
f20698db216f8b10bce9902db2d24963,28,34,True,True
54fddb9588eb48c89d7723df4eb48735,19,17,True,False
5a547887c3bc0b0737b6acdd82a7db79,20,17,True,False
12e8fc14e2e6604d746053615287e7bc,17,28,False,True
5addfaf8e564d6fac77cb6e4457cc894,20,15,True,False
45d07ba475a7ec1109a577e373c95e23,36,36,True,True
d51b6e019468914b1ce9f7513b8f88e9,30,25,True,True
5217697aebec8812973a04cdec2f53b7,20,18,True,True
7c2cb506df33fdbc9339cdfc99a62e83,30,31,True,True
25e784521c690391f085ec7392033772,20,17,True,False
d70451edbbc2aab32ee52506e3883e5b,21,26,True,True
b28fbfa40c06a3043fd2d917d7b9e875,22,22,True,True
f38c5786b1c5d51c0e410bc2ef6d5c10,28,28,True,True
7a767bf79012e4081fd1681ab1a8bf9e,19,20,True,True
1a4681416efc88be1bf4fc9f02a1ce41,24,19,True,True
f191fde181fe901e65e1500b08ae224e,18,18,False,True
5bc6c86fc5b2282233b1f4b8880e7113,27,24,True,True
f4f810b08e2ac187088700627ea7a31a,20,14,True,False
8091fc540327e4c773021bab24b66752,23,21,True,True
15b0151fb1304643a576b21c0d113c08,17,18,False,True
ba12cf9d9a026556b79c983512883ef7,20,22,True,True
20b02d52fc8f9875ba7dde8c6bed1b6e,19,24,True,True
246211a9257926559388d82a47d4fb6b,43,38,True,True
ac9ebc05b56cf477b57cd8eb6ffa6f40,25,20,True,True
e4280b01196eca145b9f7f4de7ba4331,33,27,True,True
ada060efca0a92c5e256dc1a5b1f3d0c,18,18,False,True
168850512bdb5bd2db127135866787db,24,21,True,True
9e98e84a8eb911411f2ffa43da844df9,21,29,True,True
16d83ef439aaa20643c13595d26cc7df,19,31,True,True
f90d789da57f8b223aff2175be2e5f6a,25,25,True,True
866770a3b8c0088490dbf4e2705ee45b,23,15,True,False
89dac6e11d2def307f21dfbb7f4cdfe5,36,30,True,True
18685a0d1ede26ac62034af3ee2f5180,15,22,False,True
ea26fa83fd6398db8ed94cc028368027,26,21,True,True
f632cc7b3ec7bc37a6a6ba6f41db5f79,20,21,True,True
f7ca56918075e78961167fb19bb15803,21,24,True,True
f3552a464f6d1ad0d109570e75116a13,24,14,True,False
95f141024ee1b883c48e3e19b28a7443,29,17,True,False
75655ebce7959cee195bd1aff5b57d7f,21,14,True,False
faa1f8b4f79d524d92fdb248cebb9a18,28,21,True,True
2960e2809289f4de1278be9801677100,22,18,True,True
37359581c0f5f564eb28f071391b91b2,15,18,False,True
7acf9be9785f9534ecea14263b8c4f82,24,25,True,True
ec84d4bdad93e90a4bf51ebd5e0f7675,20,19,True,True
0fae0090da0c45be1e29a01423ce22e1,22,23,True,True
2033ef8a2bcb7164c657fba10d4d46c4,19,25,True,True
bf767aabc4dea3ccb72755e04fefb0ce,21,21,True,True
405ed200548ef6b94a8dba51759b31a1,27,30,True,True
1d89ed4d7bf063b70810ca4bab249a22,26,26,True,True
8a7a87127dcf76e4321c65d2f3b6989d,19,21,True,True
8684b000d2c142cef2594c1b029755bf,24,19,True,True
a642780b73f3c3230e5aca3caee6fe6e,30,21,True,True
438d7ea4150dd38845b221aa26d5d62d,34,21,True,True
0b84afa95fb454a6169757bfcc32010c,21,20,True,True
4c936c52556edf6db1769e1e2d605064,26,18,True,True
4c613bacf89e65b11b5f53428b1e46fa,40,25,True,True
124c2c58705675ff6b59b3539aa4fe30,26,31,True,True
c8f455c9a14b52a5c6558007b676652b,19,17,True,False
bff684ddc84c3faa1c2b0e7d93e02395,19,17,True,False
4220583a019ce75f28a3389c25237dd4,20,18,True,True
255ea719bda5fce1b9764b051a566f26,23,21,True,True
c33073230a713a83624cf8e89bb5e6f8,28,19,True,True
7effb206312c7c9ea3a9c904916cb263,16,20,False,True
446ab78fd651301c2f6245fac656d503,35,34,True,True
028f9953898545f64c66f74fec74e77d,20,18,True,True
d239a5008c98c5dca0f6baae4a5d39d4,23,25,True,True
8570a5fb3556a98286600b3ee9bc8796,20,20,True,True
c4a6cb9c969b23e2f8a83d058d672398,23,21,True,True
c6db7a4e19948739f86f18c751e66c84,20,18,True,True
0a5991632920c023ed0333b74a96407f,21,19,True,True
0b1b9b0f81fa164cc6a13668fd061366,20,18,True,True
7894e1bcc08d146283f818cadf8eb139,19,17,True,False
45aee93e48c43302c9cfd8bf4b291e1e,19,17,True,False
3d276aa1d08eeeba44ec2fc489defca2,16,19,False,True
846c958a2dc65c76ffe2e8ad75cabcfc,18,25,False,True
2b010d10535ef4a8171711d67327c20d,17,22,False,True
fff44548ccca4ad81b837281eb86d7f6,21,19,True,True
5b0b53512f4accae27eb5411c01f59d3,20,18,True,True
e5fbd10c8f3fe3a9d6514f234819d651,21,19,True,True
db564fae1a516a4530b78d785282657e,21,26,True,True
da9b6be45c0ff1c6c8d3ec0bec36ab49,19,17,True,False
2a65d175ee731562e873daeefd423e1f,25,20,True,True
f29e4c652304294c90558f7a6d8768c8,22,22,True,True
12e0be3aaede05e40d2d3c7d895fb4a1,28,30,True,True
240f5903691bae7975529629d0dc7e68,23,16,True,False
2e353130525299562adea9a0255b9f96,25,22,True,True
f4a69515be5fa53d2fb11f7273b46ac9,27,25,True,True
504262ac08565d8fdabff033b57aa7fe,16,19,False,True
ea5ebe480647ec7764f22a8451b0e953,23,24,True,True
b71e42f203e41b06470b5c0996b6b3d3,22,19,True,True
5ed91c08a6464d514692083afbc37f4b,23,22,True,True
574473162f432aee8045baef72851010,26,16,True,False
278d37c87dee73bdd10d59a5d3c54d53,16,22,False,True
d69c9e1acc9a7dd1bd690865466a7fee,21,17,True,False
9d451be9e90880939dfbc537559523a8,23,18,True,True
0c56197858904deeb5949877651e2d6b,19,19,True,True
f698048467eec88f48e6b500ffa0cbdd,23,23,True,True
f30fe7e7d5877c8533293d89775cd641,23,15,True,False
35efa90e17b7a6cd74260d1d9d1b8e0b,20,18,True,True
38bc6b9ad987660d64b9327ed787087e,28,26,True,True
1c3e5edbb8a1f84b193f7f6a88c6884e,16,19,False,True
41f9a45c80f7aef9298162df4847b8cc,23,19,True,True
5bca8c4cb2c61b0e92482fcd4bc9d558,21,15,True,False
5291ee58d3ed0fd7eb3bcf7630fa4383,23,20,True,True
f9274671fe9fb8f4b854408be7294cc8,21,25,True,True
8ca340f4bcd908735781cd53f7c43675,29,30,True,True
405d01c0ca21e86110be7ae338a2de5b,23,19,True,True
00a164e3e33b2223cc70543ba2fae24d,20,20,True,True
bae7bacb7e1bf92f88705267c4991ddd,29,24,True,True
5d3664e54ea60d514517ea4e414595dc,20,16,True,False
e7f0c3d180c8f056e7667d9c63ebd5b7,20,18,True,True
ce5a4e506239ac1d00693796a09d1700,17,28,False,True
da6add80e914fb6177baa6c533d73481,37,29,True,True
61597d3cd9afa055e0511ec691bcab11,26,29,True,True
a06a6c371efdc16091d6c2088ce1dafc,24,20,True,True
25b17cd7d4996440bd38194750a58bef,30,27,True,True
0ec7a96e256590b11288c73940fade6a,23,20,True,True
7ab2dc9c265de7d5bccf4339a3a42c1f,19,17,True,False
f84213a929c7398ed4adbc713014a0e1,19,19,True,True
3ba7389e4c95bed2d74a6c2dfa069472,22,30,True,True
7b2fd33de71a85995a9ecbcf13cb0a49,22,19,True,True
770041392aaca675e19119b0f19d9ed5,20,25,True,True
554f606b5a2aec64d9dcb464b7ef2584,20,18,True,True
5a17aaeca0e788671d5f07b1e8592331,21,19,True,True
6c38a745717ad5b638d56f0f8c25ef01,25,21,True,True
330d7fa5c2e72ed0642241ea57c1a438,19,17,True,False
a332ab56e4568bc87b2b44c9bd6431d1,33,25,True,True
5ae385999a3f159c1574c88a755de6a6,20,22,True,True
66a6555f0fed60de72b021d27f9f3ab1,23,23,True,True
5a66e0e6620472d381f82b2195f5d89b,28,31,True,True
d4e1a3a6415c84fa921dcf098899c513,19,18,True,True
f18e2df5c78d89d20682f8215799886b,30,26,True,True
1085c166d205a1f38ec1d40d925a9d79,29,26,True,True
ecd882beb6575ee9e30e642a469b559f,19,18,True,True
bc0d5802647b496725e2f30c3d66d1a7,20,15,True,False
d22fe19d0c47ad2aadf5f89e2961fd3e,33,24,True,True
5400b051018bd43d4da3429f50991ae0,12,0,False,True
4862eb14d96a11e4717e9f5cd0e1f779,20,18,True,True
0c78597e270b2774d210c977d1bb32de,20,13,True,False
a04e68ccac667ba6c4e21e310746dd88,20,17,True,False
6e717a6ed01eff60b0b19a16604f108b,19,15,True,False
1f720790da0a857cbe85aaf022a729ea,22,23,True,True
5ed8136a66174b6c44ffdba83b718d57,22,23,True,True
00acc4962ad1c18401400f64d62092e0,19,20,True,True
f8934324ed63a86dc8a85f7aba6f21a3,18,22,False,True
2dbccd59dd9cbe01727952644008a91e,27,27,True,True
ae27a380e80ada145a438bc1413a4045,27,41,True,True
4e3ae07a0e12b8acc19bba565be21720,16,19,False,True
d02b733ef1ef74411329e56721782826,21,17,True,False
537d351e4c0bfda89e6e17787e2aab16,28,28,True,True
54fbb9f43031502acad9c6d2d8a88568,16,21,False,True
5b7f6d9c8271de451836344b1a35c64a,23,17,True,False
70874056f76b4620e62e9bac1f5770dd,20,16,True,False
082584d80ecb1c3412040212afdbd92b,27,20,True,True
776a8fd156f15a858b778ea1e59fae9f,18,22,False,True
ae5f1cc297e87b6fa9d17691d0ffbc39,26,12,True,False
bc7a43bf3b8181d556a03e8ffe3f3f2d,19,19,True,True
b1122ac09d0dd89748fedca06ef56e17,20,21,True,True
c72e9dfaa1f4e6912804287435a761bd,21,24,True,True
538ae1ddc7e38328ae8edb8050349782,21,19,True,True
851adf35831d060952918ed7b497e56e,19,17,True,False
9115c84ae52526375cdc3c32f77555e7,28,23,True,True
eed39485ccc687ae7c1ca54ede97a61e,20,24,True,True
bc562e0bc4880948e375867bf985a978,27,30,True,True
00eff1670c0061b04e8dc97643b4d1e6,20,18,True,True
e4529c9a82a0f1abedac631e61133021,17,21,False,True
fa7851b536ce76187e54a74e28a6cb40,22,22,True,True
04cd759061d6d0abf902f57f3734acae,24,22,True,True
86a9c2cf3751c862ce1cafea8c068338,19,19,True,True
d6bb999204848e6c3cc510d7a7cf8200,22,20,True,True
c6c109e27227a62bb9658012e9bd1e87,30,29,True,True
37599a9e2b43c5ac306f4b8b3d1d7ff1,19,17,True,False
e1a9d72f5ebd17a254d38c3e3d73c42d,18,18,False,True
a1847fa361fb17f538864ae8f74a5bf7,18,18,False,True
e3b039736ded7139b48c061eb2728f59,19,17,True,False
c5160fa2021d69358373878ffcbdf7a4,24,21,True,True
30db7f3bff7407518f156caa88c43caf,25,21,True,True
0f800156eccdd2e4b4dbc697f0905348,19,19,True,True
af7525bd278f48c901b6f239b5667bee,32,33,True,True
b7265847ed803622030de8d7396793ed,20,20,True,True
9d44ae9f1c40dcca3472004e6fb46c29,25,28,True,True
b1548f47b3648f4a74ac2946da4b813f,20,20,True,True
43c7ac278511c5c1257733b42ee9d93a,24,21,True,True
314c01c440b33ae8ec5948cccf17c82a,26,28,True,True
c75b6b4686276d591b72db4215ce3a63,25,19,True,True
510817de3f123c85c258af157a43469f,27,21,True,True
3e7e154e246ce4619785c3cd06781f92,23,21,True,True
eea86abe3d73769f459674564c33d809,21,17,True,False
46679c95ee0b87bcc142adc92f80c304,21,22,True,True
1b03fffc5ce2c812a530fd34013fa186,34,25,True,True
a311889f81f1682aa4a6e5b728e63d86,20,18,True,True
e81207c3284d11fa1521eb3793be32ce,19,17,True,False
a252142eedc173dc8182b7e62e85eb33,27,24,True,True
3f1875cb79b363b463d251714ba9b5e1,28,26,True,True
095f0ec0658f26e3655006d0087fa2ed,22,18,True,True
64aa4e0c51de261a221af4049f70ff61,25,21,True,True
b834762f99eddfad8c74bc7287278ba4,32,26,True,True
23b42fb705a2af86e75d263e4ea0339a,30,21,True,True
c7fe6cd7322e9018dc12566949fa79f4,21,17,True,False
2f0506a5536cb0743a235be91def5264,21,17,True,False
5f6db6accdb3b1f0b8bbdfaaad556a01,22,13,True,False
100a71b00098f9bc7a4204cd9c1b33a5,22,17,True,False
6b1df1cec18d65fe4174a88a3e0d2eed,14,19,False,True
efaef286ee423c03b7be2f68d70d1b35,27,32,True,True
02b78a3d13773a84f8515c42f4a61c8a,27,35,True,True
56586e3afa4c703126791895d3dc71c0,22,20,True,True
bf767933c5057b4f92b182d14304173e,23,30,True,True
86a2a5ee93385c141af4a4af98d8b7cc,23,22,True,True
437dbcb62849ad9afb6e918d99a0c4a4,24,20,True,True
940b776897c3d27e0459630305d273f5,25,21,True,True
f3237edc5903440e508273833ebd0aad,24,22,True,True
87c9ddc7d1216ed37129d40f0089490c,20,21,True,True
4b17169601774d77406b0bcfd49c00c0,14,18,False,True
a4fe6bcbf72144a9b3184676aec527b5,23,22,True,True
bad6cd2a8b9c65384b8b764c84f3e0c0,30,32,True,True
c25c99d5b11d8bfee610d1c7c305d555,20,17,True,False
a0e03c51a5119a922f090727dc9c0bd3,21,19,True,True
afd376a40fddb7fb70787d6da954c24f,22,16,True,False
ff2ad560dea1163efcdea2f831397d27,20,21,True,True
a69d854bd5541f1742c86a1e7423a294,22,19,True,True
9810470c11557a031889996189e32d7d,21,19,True,True
275fd6ed18e8f514f3357770a7af0947,20,18,True,True
db7d7f486cdf3600a3f9393d5c22ab57,28,24,True,True
7c25325e0344c8b22b1fe74439beb978,18,18,False,True
7c7e17c88dedb34c19a7002f5d211263,21,27,True,True
61fec20acadb4dd089450baabc276e85,28,26,True,True
06435b2491b54fb6c9ad69eca2287743,23,23,True,True
a378a5bad80fdb0d5cc21efb241b0dfb,19,18,True,True
a0af22b1429a712508f243f8ef25feb7,24,22,True,True
76e0016d3f8d2aed90dab71461fcce16,19,16,True,False
0f0ce7c9041437351fa9c88f5c0c4bdc,19,17,True,False
7b0ffe3ea0cc134c793ed583ecee17d7,20,18,True,True
503dc5790052e47f1af903f9fde6704c,19,19,True,True
e8628383603a24e3c22364db09d927f9,20,18,True,True
cc05134993669b0e433b218c3ab6e952,22,21,True,True
166891f10c1bf8166246e3e3da2628b1,23,19,True,True
c6e59bdddbe0c54040db52773b594d1d,15,19,False,True
149f74219b9dfac9db03549951ebc0b0,27,32,True,True
baeaf444eeaaab4c100d12a561f776bb,19,17,True,False
77547c5836020babf7368371b7081cde,19,17,True,False
ce035e152d8e73d7e4c5e24522172a68,29,18,True,True
a0e34139b5e993d9e8c6e011c7c94482,20,18,True,True
b1ee8e1c57ab8c15f68b91cbd1ac55d1,25,20,True,True
5349f816eaa83124830cbd86bacdd9c3,20,18,True,True
f6257498f62a42e3af4ebe4e7c922a88,34,29,True,True
578aa36a9f2b281234e40a2cd502e338,20,18,True,True
1fe55dce8615bd1c56c9aa1a2c3d62ec,20,28,True,True
bb59f40dc2ab5498ab4fabf02d317d7e,19,17,True,False
48b0a60ca6f4abab36cb8b40f85256f8,23,21,True,True
4042c78c77dd14e90121ea1fe7bf6e3e,18,23,False,True
d4bfd2cad907ac55d45491a2fff45648,19,17,True,False
644b870133193ff50a52cbb453ac892f,24,21,True,True
8e0e69d120a44a2bbff1c92d2172b013,22,15,True,False
ee32c02093a9f2e52494379cedfc3b81,20,13,True,False
1c47e14cebb64eacbb94f1972490bf46,23,21,True,True
83043eabb217ab9beba5e51b832fdd1a,20,14,True,False
31b578d9094f5548f4e3b45cf26e5ca5,26,28,True,True
e023ba8cf3909cc0dd7b324fca70fc73,23,22,True,True
2c50e213003bf9d1e8b65f76e65ec9b5,24,28,True,True
9d8cbfb6fc74a6e72d2b68e9f00a23d4,20,13,True,False
b24664c003a9785930d3cc4e58d3752e,22,15,True,False
537eda4ec7e6bba74541e0c5b55f684c,23,30,True,True
7cf8f3d2938c0ccfa9f119f42372f73a,20,19,True,True
16317b593b6b0b213177a42d0d797693,25,22,True,True
3a4dbf7c8dac6fb22570d508183fc4e2,26,21,True,True
5b99060a98ac2c1e1d76ab611d8ecf77,33,29,True,True
44ff6f4fb4f881f187220d17ecc285a1,25,20,True,True
d2f897a38bcb2624d631737378afe90e,24,23,True,True
78bceaa473fcbcc4bca913f9391e54a2,23,16,True,False
58b5a918bd8167f42e53980a0b2f2161,19,17,True,False
310e2728000f6f2f2a7afee5e76850b4,19,18,True,True
87c46f428a21a2b6d4cf95048d472e42,19,16,True,False
453ad5556fac5b656d242c088655ea2c,19,19,True,True
a7c0bc6f6e61e0d17e2e1423276de3e8,26,20,True,True
ac3f8e1348856a49de5f07cd404d6492,25,28,True,True
04f48c5184c686269ce46d2d1d32df8c,20,27,True,True
97f827ba4454bf68d6e4a75f8c7d4ac0,24,18,True,True
46dc589b6d54bdf4c00cb01337de85cf,23,30,True,True
75fe0c4d5e005fa80cfc062bcb336d11,32,22,True,True
40c718466c5574b1419d7d798ec99b71,26,27,True,True
ee54d33fb3d4a9a2d7a314077676f9e6,23,21,True,True
0d07d493edcbbf57e8275e8fa150a188,22,21,True,True
1c485a9f83abecc01811a8c170990801,20,14,True,False
2671a9d0511fb355a8f1f2f5ce3e99ce,16,19,False,True
1c22302325a5b471e58368960568078f,22,25,True,True
9134e8e95a817ea237daff78195636ec,22,26,True,True
39327bb09a73256aee59f63f8bd3b043,22,20,True,True
036b9fd385923faf40be17dccaa66531,22,14,True,False
a2be9ea4f412a8954f86c8f6b4d233ad,22,24,True,True
5951c635f1945892c958954e0cfdd2ce,25,22,True,True
f6be9d842b43a6484d70b3e96f764e57,27,28,True,True
e8c06d48fedd9313596d43444f247454,28,24,True,True
34e0f5b78a57f7bff78e0857a43dfbfc,27,22,True,True
92baa5346de3b21b78ebbaebdf4a622b,18,20,False,True
12b1fb31450f5077d66a9cbf329b5dcb,21,14,True,False
f070ef393e2c5261c2543e775006c12f,22,28,True,True
1c2dcff369882c025388cf703deebf34,19,21,True,True
27746bc823b780b94e566003439cce24,18,25,False,True
b7b3d9d974170698f556ad420a35bd76,34,34,True,True
6ad24dc350bd2d3bad9406e8f21a6532,17,19,False,True
d23b384cf975b8bcb2eeb32a39316bca,16,21,False,True
d40dd0a0d11daa6847901d638c3fc09a,20,20,True,True
9b3a5e7bb50c3aff9986d9e9da6d2c5e,21,22,True,True
8616d1bedae82e9aebf4f54195a682de,14,18,False,True
dc06b02f31735289704023ba222160f6,27,29,True,True
ff807f1ccc1df59a2e363937eb1ec1a9,29,30,True,True
aa63f096e1101f4b4020c324692efbcb,24,22,True,True
0d2709410bd01bed6dfd085299b58ef5,29,26,True,True
6d98fcba00572b627d8dd8cbcffc49c8,19,16,True,False
941af1549d6567880bb761d302220918,25,22,True,True
6f7f5f429ece27302948999cfbe6d1d6,23,21,True,True
4eb03a840fe19a84d39fc8b5a90dd296,29,23,True,True
81074b74f8ab0cdbe3df9da205fce4ab,21,14,True,False
4e47ee79023ee9220a300ec50eaebda8,20,24,True,True
6fa313160f82fbf4d74ed96fc1de1146,18,27,False,True
e6bb1f2d1e3ee140b4d51c108d7ca937,20,25,True,True
1e80ee2e54c9c7080d39aff3dc0c708e,19,19,True,True
d21049f71dc3d584ba60ca024167941f,21,18,True,True
39c906b6b524927cd31999ea8d4b78a7,19,28,True,True
250ac5a6717530a98024b31889564ace,28,14,True,False
2c0e7e16576c208787cbd134916be359,24,27,True,True
ca52c27fc0ecfd7dd0fc9ab5ae0d8291,22,21,True,True
9f3ce1f6982f75feaef8beb2a1457f27,16,24,False,True
c30e10d179765319cb921d7f0bb160f3,24,31,True,True
659ef1acc3109b27f14a18ae6144ecb7,24,17,True,False
c49682ad28eb616a64996d7ba36c6cf6,20,17,True,False
cd3379aacc5f6590334061f0c69dca98,29,29,True,True
9afcfe2e9d0de0c7a9c664578c997cf0,20,20,True,True
f5f88bc74be0b535a8880980946f696f,20,16,True,False
3446263012ca9959206e52b243882582,22,15,True,False
4c556c7e51a7940d21d73a2fe02a9c78,21,20,True,True
593442aa7beda66cf5ff1cde69cb9f5b,36,28,True,True
8f97477f294a7fa31986a9a99d044e6e,23,27,True,True
c660fc70df1f793a948dcdbd1d771e0d,18,20,False,True
0bad6af89de9872a6559e85f50f0a0fc,26,25,True,True
9c4b6f685aefa9c7aa6b1eadf0ee5588,25,26,True,True
1fc92746d635facd2a55751cbcd251e5,22,24,True,True
42732aaf87103873d9ea566cdf8e003a,28,22,True,True
f4b5d36280ee9eeceeafc0dac6fc6113,25,22,True,True
c0931ab7eb146f9fbc691b9d345bab54,26,24,True,True
dff19a4d8e6f9a9429488f1a0b299eed,17,19,False,True
ff00e30b79fbbbd5c1e20758607f8950,21,24,True,True
915fc33146cc10485c232ef9589985be,20,18,True,True
55edbdc7b050697922c6754754db30a9,23,20,True,True
ce07ffff96adf091e1633ca304881ec0,19,13,True,False
add57ffa29bbd3870551bcdb9c3ef6e3,28,24,True,True
410e0c27cba2f08c648644df1743804b,22,19,True,True
5c2ccea8b404ec521b0b2f82200344be,18,21,False,True
d8f6af416de8afdfa402b44d1c191abf,16,18,False,True
7e40e8191dcf762bbcc5ddaacc87b3be,17,18,False,True
121be4072bc39fae7c354b44a1c5a51b,21,15,True,False
eb69d3ac0a411fb64ed00c97457d04bc,21,25,True,True
21e15809e42872b504d65a4073464938,24,21,True,True
63c28ef848398e3bbf4de0ecd4837731,19,19,True,True
a34eacdc78889312031b2e1e0bd4636a,23,20,True,True
b759a0c815a2453fca89617fd3342fd6,17,21,False,True
ae2d0bfea9dabe3d87e80a52824f4062,20,19,True,True
191ed3c0297788e0adcb1cc4599f5b78,24,27,True,True
7447a35ebc843e38810334cb10e41f08,25,20,True,True
061cd799d6670a2be6dcf75e70e58b75,19,17,True,False
8f724e1e2e1235a62ab4376f683b9874,31,23,True,True
2c64e1d3b2b6861c1643b6fefc4833d2,28,25,True,True
a4e68ac93f983c4844b4bc1d028f2f41,18,21,False,True
0814171bc0a1f6e8d88d2e9a2ad03645,21,21,True,True
ce9235a1e4c132301cbbef53a983fb32,27,26,True,True
59ff13da9dc80dba53f8382326f8729d,24,19,True,True
a73f2b72117b3fd1dd4ecd0a204f1e14,18,18,False,True
5af086c73b3cebca15efb4fba33e6bc4,23,24,True,True
49ae99d50462ea066633f8d13024ba05,20,17,True,False
507af3455259a6973c60f4b811329729,22,19,True,True
c1ca371848382ee080439b1bf7a68e17,21,22,True,True
71236a610c7bd70b45c4972ab4c768f9,20,29,True,True
d5395449b46b3fd76782e0b47beaa09a,26,24,True,True
bda6caa6f32848686d54ab080253fc54,19,17,True,False
af17404b5c7985069a53dfe1b92a5e43,22,21,True,True
e5d3b7effabd2e85be6f03474473990d,28,25,True,True
827d484743531902a4193ede2f931614,21,17,True,False
1c21e18842968c76f65e32831674dc1d,19,19,True,True
ffd7a286acb1f5fa6fb0914c8ae7f383,31,17,True,False
8318ce97e29837b2ab3c27105fd39ab4,16,18,False,True
589b202a4a563dba3b54bac8740eb0da,16,19,False,True
bdb38dc0333e8f0385fa5b1ff5883761,15,21,False,True
c80a10b13dbcd6b8186f911cac5ae9eb,20,20,True,True
fd1708692ae95693cac8397acedd8307,30,23,True,True
7020fa4f749f05e4e04e923e3c3ffa45,21,15,True,False
5776979a044b54286f77ecbab39ae99f,28,23,True,True
f10aa28ad7dfb5afaf1efc9b49830192,18,25,False,True
c7435f6cdf6e103b404a91888cabcc6a,42,39,True,True
5ef9a775fa729b154a82b5205abd5c16,22,26,True,True
9004bc4f84ac5acf862395138ac44440,21,14,True,False
ce228720aa2f4de5b3973d9603893a74,18,22,False,True
1825b3d5f0df2cc5a023682f37438375,25,27,True,True
8f693fd90980dbd6477ba6481e77b417,21,16,True,False
70476a164a4974bc2275b4c8e226a58b,24,20,True,True
9c1c5d47b5fd9c37e6ca4bfceb83ecb9,27,25,True,True
f793d121ffbcce1c59c6484ed74769e6,31,38,True,True
116c68898ef9cf1c3f480fcfc12426a7,19,20,True,True
0ae5ee30213fa9b721f6a1dc8249bc02,27,26,True,True
f4f147a0c120901c629e68ed55d25b3f,31,28,True,True
059af51120675543c627fc750dea0f40,18,20,False,True
2bdc934c76d6a49d89683dc52353a72c,23,18,True,True
447923f80789a92fe50c2428aded2a72,24,23,True,True
c659b7d142b1e00665a7fddb15289034,20,13,True,False
3a02d3669913bf2b54340ff5501aa9b6,25,23,True,True
cd923c1d2608f4299f6ac17ffc54cc6b,31,32,True,True
cbd9a6ba37f174b3aa4abaa4e4b09477,20,21,True,True
2b3cb95ff97ee5ec95cc6c6039995a60,30,19,True,True
43bb01205fe3e34e548399cf2b0b6aab,29,21,True,True
7e3da940e1f1ef4c4622d7dfe474c069,19,17,True,False
79bda0e2fc29706add0fe3293e68d087,21,19,True,True
a65b852f19ea2f71e2db957f96dd90e0,26,24,True,True
2858b8aa2102f75d50e5793ca728350b,26,26,True,True
d2218f1bd4dbfdf627c98892efb04132,25,31,True,True
1c15172a9d0cd31f398fb402e02f8024,28,23,True,True
d97524650b527d39925ade5b35ab52c8,18,19,False,True
8025e6ad7ed93653ae3e65eaca18eeed,34,27,True,True
3ee1454087927b1872d22c8e206b3278,24,24,True,True
85b4c1d77b0eb9a5f0c319be36a4ac3e,21,18,True,True
458fc91e1424241871c61152e970aff1,20,17,True,False
b653126e7741a547d9c01899af1a369b,21,24,True,True
9e97d5743295492f6b2a6e2e037bfb23,21,21,True,True
6fa938feb104668c2b63b6b7db5b49c6,20,21,True,True
10c0e12c6499701d011d75146ffa2ffe,19,20,True,True
e11f8e354de4a4596a2347fb0486a7e0,19,13,True,False
680ad261749a8573c9de93be1811e2f0,32,24,True,True
18bcecb63cbc12ec59600cfb0cdaddc5,18,36,False,True
a62ba30b90e51e6ed0a8b525c57ce1d5,20,19,True,True
4c5fa759b9cf523fa7afca3d0d92dc97,19,19,True,True
836ba1fa2b06283f21c66634e940da43,20,25,True,True
fc237387efb151b39cdcd0f949caa9bb,27,24,True,True
4aae978aabea48233182914088a7e279,23,17,True,False
425781b82f96cb23536a2df6a1374fe9,22,20,True,True
ba692e2d1408683ca8e642c65783a7b4,19,17,True,False
cf5af80fb70bdeefed24a12870e2cd94,26,22,True,True
59500e5da7c7f3fa5907641edea6759b,18,23,False,True
3cfac057daa78de8a0ef3d6e98862f0d,24,19,True,True
3e3a34d238b5d026ab05a74289f3a150,16,18,False,True
b9a005e57a76331d15757ed3903933c4,24,20,True,True
ea8bfaf80efa1e8cf0c460739144ae9b,19,16,True,False
3adc2868e2952a68ec2404f7973c5263,29,19,True,True
47fe9bf8a1ad658f5b731d86994472c4,20,18,True,True
60ab1a1c1d94ae909c63a8a54b55d570,29,29,True,True
